index ;year;month;day;t_min;t_mean;t_max;date
32583;1908;3;17;-5.1;-3.8;-2.2;17.03.1908
32583;1908;3;18;-8.6;-4.4;0.5;18.03.1908
32583;1908;3;19;-10.4;-6.9;-2.2;19.03.1908
32583;1908;3;20;-10.6;-7.1;-2.5;20.03.1908
32583;1908;3;21;-9.6;-5.0;-2.6;21.03.1908
32583;1908;3;22;-5.1;-3.2;0.0;22.03.1908
32583;1908;3;23;-9.6;-8.5;-4.7;23.03.1908
32583;1908;3;24;-10.7;-9.2;-7.4;24.03.1908
32583;1908;3;25;-10.6;-7.1;-3.3;25.03.1908
32583;1908;3;26;-9.9;-5.0;0.5;26.03.1908
32583;1908;3;27;-9.5;-1.7;-1.1;27.03.1908
32583;1908;3;28;-7.6;-5.5;-1.4;28.03.1908
32583;1908;3;29;-6.1;-4.1;-1.4;29.03.1908
32583;1908;3;30;-8.1;-2.8;04.июл;30.03.1908
32583;1908;3;31;-2.1;0.2;05.июл;31.03.1908
32583;1908;4;1;-2.3;-1.5;-0.4;01.04.1908
32583;1908;4;2;-1.2;0.6;06.янв;02.04.1908
32583;1908;4;3;-2.1;-1.4;0.8;03.04.1908
32583;1908;4;4;-3.7;-2.2;0.5;04.04.1908
32583;1908;4;5;-4.2;-1.5;0.6;05.04.1908
32583;1908;4;6;-4.7;-0.5;05.янв;06.04.1908
32583;1908;4;7;-6.7;-3.1;0.4;07.04.1908
32583;1908;4;8;-3.7;-1.8;01.мар;08.04.1908
32583;1908;4;9;-5.2;-1.6;01.авг;09.04.1908
32583;1908;4;10;-5.0;0.2;04.авг;10.04.1908
32583;1908;4;11;-1.6;01.фев;8.0;11.04.1908
32583;1908;4;12;-3.8;-2.2;-0.7;12.04.1908
32583;1908;4;13;-2.8;0.0;03.июл;13.04.1908
32583;1908;4;14;-2.6;-0.3;3.0;14.04.1908
32583;1908;4;15;-2.7;-2.2;0.1;15.04.1908
32583;1908;4;16;-4.4;0.8;04.авг;16.04.1908
32583;1908;4;17;-3.4;-0.2;05.май;17.04.1908
32583;1908;4;18;-1.1;-0.8;0.0;18.04.1908
32583;1908;4;19;-2.2;-1.3;0.0;19.04.1908
32583;1908;4;20;-3.8;-1.1;03.янв;20.04.1908
32583;1908;4;21;-5.6;-1.5;01.июл;21.04.1908
32583;1908;4;22;-1.9;0.0;03.май;22.04.1908
32583;1908;4;23;-1.0;01.июн;03.июн;23.04.1908
32583;1908;4;24;-2.7;0.4;05.авг;24.04.1908
32583;1908;4;25;-2.3;0.5;05.июн;25.04.1908
32583;1908;4;26;-2.1;-0.9;02.сен;26.04.1908
32583;1908;4;27;-1.9;06.фев;08.июл;27.04.1908
32583;1908;4;28;-0.1;01.сен;05.сен;28.04.1908
32583;1908;4;29;-0.1;1.0;03.июл;29.04.1908
32583;1908;4;30;-1.1;0.5;03.май;30.04.1908
32583;1908;5;1;-2.8;01.июн;04.авг;01.05.1908
32583;1908;5;2;-1.3;01.авг;05.фев;02.05.1908
32583;1908;5;3;-2.1;03.сен;8.0;03.05.1908
32583;1908;5;4;0.4;04.июн;10.авг;04.05.1908
32583;1908;5;5;-0.6;4.0;12.май;05.05.1908
32583;1908;5;6;01.фев;04.авг;08.сен;06.05.1908
32583;1908;5;7;0.0;02.фев;04.апр;07.05.1908
32583;1908;5;8;-0.4;0.8;02.фев;08.05.1908
32583;1908;5;9;-0.7;01.мар;04.сен;09.05.1908
32583;1908;5;10;-1.6;02.фев;04.май;10.05.1908
32583;1908;5;11;-1.9;-0.8;01.фев;11.05.1908
32583;1908;5;12;-1.9;02.фев;07.янв;12.05.1908
32583;1908;5;13;-0.1;03.авг;07.янв;13.05.1908
32583;1908;5;14;-0.9;02.апр;06.мар;14.05.1908
32583;1908;5;15;-2.0;03.июл;08.мар;15.05.1908
32583;1908;5;16;01.сен;04.фев;08.янв;16.05.1908
32583;1908;5;17;0.5;03.авг;07.июл;17.05.1908
32583;1908;5;18;-1.5;01.янв;04.май;18.05.1908
32583;1908;5;19;-2.1;01.апр;04.авг;19.05.1908
32583;1908;5;20;-0.2;02.мар;04.авг;20.05.1908
32583;1908;5;21;01.фев;03.апр;05.июл;21.05.1908
32583;1908;5;22;0.6;02.июл;06.апр;22.05.1908
32583;1908;5;23;-0.1;3.0;06.янв;23.05.1908
32583;1908;5;24;01.авг;08.фев;13.июл;24.05.1908
32583;1908;5;25;4.0;08.фев;13.июл;25.05.1908
32583;1908;5;26;01.сен;06.фев;09.май;26.05.1908
32583;1908;5;27;-0.6;5.0;7.0;27.05.1908
32583;1908;5;28;01.сен;10.июл;13.июн;28.05.1908
32583;1908;5;29;02.июл;5.0;10.авг;29.05.1908
32583;1908;5;30;01.авг;4.0;05.авг;30.05.1908
32583;1908;5;31;02.фев;04.фев;06.сен;31.05.1908
32583;1908;6;1;02.фев;03.фев;06.янв;01.06.1908
32583;1908;6;2;02.апр;03.сен;05.июн;02.06.1908
32583;1908;6;3;03.апр;04.май;06.фев;03.06.1908
32583;1908;6;4;03.апр;4.0;04.фев;04.06.1908
32583;1908;6;5;0.2;02.май;04.мар;05.06.1908
32583;1908;6;6;02.фев;04.сен;06.мар;06.06.1908
32583;1908;6;7;03.май;05.июн;07.апр;07.06.1908
32583;1908;6;8;01.сен;04.фев;06.сен;08.06.1908
32583;1908;6;9;01.янв;12.янв;17.июн;09.06.1908
32583;1908;6;10;05.янв;08.май;15.май;10.06.1908
32583;1908;6;11;02.мар;3.0;05.апр;11.06.1908
32583;1908;6;12;01.сен;3.0;03.май;12.06.1908
32583;1908;6;13;02.сен;05.янв;09.янв;13.06.1908
32583;1908;6;14;02.фев;04.авг;7.0;14.06.1908
32583;1908;6;15;02.июн;03.авг;05.апр;15.06.1908
32583;1908;6;16;02.июн;05.май;07.авг;16.06.1908
32583;1908;6;17;03.мар;05.сен;07.авг;17.06.1908
32583;1908;6;18;03.мар;5.0;07.июн;18.06.1908
32583;1908;6;19;03.мар;05.мар;9.0;19.06.1908
32583;1908;6;20;02.сен;05.мар;07.янв;20.06.1908
32583;1908;6;21;04.фев;06.фев;08.апр;21.06.1908
32583;1908;6;22;02.апр;07.авг;13.апр;22.06.1908
32583;1908;6;23;02.апр;07.авг;13.фев;23.06.1908
32583;1908;6;24;03.сен;05.авг;07.июн;24.06.1908
32583;1908;6;25;04.май;6.0;06.июн;25.06.1908
32583;1908;6;26;05.апр;08.апр;12.июл;26.06.1908
32583;1908;6;27;05.авг;07.июл;10.фев;27.06.1908
32583;1908;6;28;04.фев;06.фев;09.июн;28.06.1908
32583;1908;6;29;04.апр;06.мар;09.фев;29.06.1908
32583;1908;6;30;05.янв;07.фев;10.июн;30.06.1908
32583;1908;7;1;05.мар;07.июн;;01.07.1908
32583;1908;7;2;05.июл;08.апр;;02.07.1908
32583;1908;7;3;04.сен;11.июн;;03.07.1908
32583;1908;7;4;08.фев;11.0;;04.07.1908
32583;1908;7;5;06.фев;07.июн;;05.07.1908
32583;1908;7;6;5.0;11.июн;;06.07.1908
32583;1908;7;7;08.май;11.авг;;07.07.1908
32583;1908;7;8;08.апр;10.0;;08.07.1908
32583;1908;7;9;07.авг;12.апр;;09.07.1908
32583;1908;7;10;10.июл;14.0;;10.07.1908
32583;1908;7;11;11.0;15.май;;11.07.1908
32583;1908;7;12;11.июн;16.июл;;12.07.1908
32583;1908;7;13;10.май;13.фев;;13.07.1908
32583;1908;7;14;09.сен;13.янв;;14.07.1908
32583;1908;7;15;08.янв;10.сен;;15.07.1908
32583;1908;7;16;08.июн;10.май;;16.07.1908
32583;1908;7;17;07.апр;09.фев;;17.07.1908
32583;1908;7;18;06.май;08.фев;;18.07.1908
32583;1908;7;19;05.сен;08.янв;;19.07.1908
32583;1908;7;20;06.сен;10.янв;;20.07.1908
32583;1908;7;21;8.0;9.0;;21.07.1908
32583;1908;7;22;8.0;09.мар;;22.07.1908
32583;1908;7;23;07.июл;10.авг;;23.07.1908
32583;1908;7;24;09.апр;11.фев;;24.07.1908
32583;1908;7;25;09.мар;12.янв;;25.07.1908
32583;1908;7;26;9.0;12.янв;;26.07.1908
32583;1908;7;27;07.май;08.янв;;27.07.1908
32583;1908;7;28;8.0;11.авг;;28.07.1908
32583;1908;7;29;09.апр;12.июн;;29.07.1908
32583;1908;7;30;10.сен;13.мар;;30.07.1908
32583;1908;7;31;08.май;09.авг;;31.07.1908
32583;1908;8;1;09.авг;11.июн;;01.08.1908
32583;1908;8;2;10.май;11.сен;;02.08.1908
32583;1908;8;3;09.авг;12.мар;;03.08.1908
32583;1908;8;4;11.мар;13.мар;;04.08.1908
32583;1908;8;5;12.0;13.июн;;05.08.1908
32583;1908;8;6;11.0;11.май;;06.08.1908
32583;1908;8;7;10.май;14.май;;07.08.1908
32583;1908;8;8;11.сен;13.июл;;08.08.1908
32583;1908;8;9;12.авг;15.мар;;09.08.1908
32583;1908;8;10;11.фев;13.июл;;10.08.1908
32583;1908;8;11;08.июл;12.янв;;11.08.1908
32583;1908;8;12;06.июн;12.май;;12.08.1908
32583;1908;8;13;07.май;10.мар;;13.08.1908
32583;1908;8;14;04.апр;10.фев;;14.08.1908
32583;1908;8;15;06.янв;10.апр;;15.08.1908
32583;1908;8;16;08.май;09.авг;;16.08.1908
32583;1908;8;17;8.0;08.сен;;17.08.1908
32583;1908;8;18;08.апр;11.апр;;18.08.1908
32583;1908;8;19;09.май;14.мар;;19.08.1908
32583;1908;8;20;9.0;14.фев;;20.08.1908
32583;1908;8;21;09.янв;14.май;;21.08.1908
32583;1908;8;22;07.апр;09.июл;;22.08.1908
32583;1908;8;23;08.янв;10.май;;23.08.1908
32583;1908;8;24;09.фев;13.июл;;24.08.1908
32583;1908;8;25;10.май;13.май;;25.08.1908
32583;1908;8;26;09.фев;13.июл;;26.08.1908
32583;1908;8;27;09.апр;15.май;;27.08.1908
32583;1908;8;28;09.авг;14.сен;;28.08.1908
32583;1908;8;29;10.май;13.янв;;29.08.1908
32583;1908;8;30;10.фев;14.май;;30.08.1908
32583;1908;8;31;10.0;14.июл;;31.08.1908
32583;1908;9;1;7.0;11.сен;;01.09.1908
32583;1908;9;2;06.мар;10.июн;;02.09.1908
32583;1908;9;3;05.май;09.мар;;03.09.1908
32583;1908;9;4;05.май;08.апр;;04.09.1908
32583;1908;9;5;04.авг;07.авг;;05.09.1908
32583;1908;9;6;07.июл;09.июн;;06.09.1908
32583;1908;9;7;07.сен;12.мар;;07.09.1908
32583;1908;9;8;09.май;12.0;;08.09.1908
32583;1908;9;9;9.0;10.апр;;09.09.1908
32583;1908;9;10;09.янв;11.апр;;10.09.1908
32583;1908;9;11;9.0;10.янв;;11.09.1908
32583;1908;9;12;6.0;09.апр;;12.09.1908
32583;1908;9;13;04.сен;08.мар;;13.09.1908
32583;1908;9;14;07.янв;08.май;;14.09.1908
32583;1908;9;15;07.июл;08.июн;;15.09.1908
32583;1908;9;16;05.май;07.сен;;16.09.1908
32583;1908;9;17;03.июн;07.мар;;17.09.1908
32583;1908;9;18;05.июл;06.фев;;18.09.1908
32583;1908;9;19;04.май;08.фев;;19.09.1908
32583;1908;9;20;03.май;08.фев;;20.09.1908
32583;1908;9;21;05.июн;09.апр;;21.09.1908
32583;1908;9;22;06.май;11.апр;;22.09.1908
32583;1908;9;23;07.июл;08.авг;;23.09.1908
32583;1908;9;24;8.0;09.июн;;24.09.1908
32583;1908;9;25;05.май;08.фев;;25.09.1908
32583;1908;9;26;07.янв;08.мар;;26.09.1908
32583;1908;9;27;06.май;08.май;;27.09.1908
32583;1908;9;28;04.янв;08.фев;;28.09.1908
32583;1908;9;29;06.май;09.сен;;29.09.1908
32583;1908;9;30;04.мар;08.фев;;30.09.1908
32583;1908;10;1;05.фев;07.авг;10.июн;01.10.1908
32583;1908;10;2;05.мар;07.янв;08.фев;02.10.1908
32583;1908;10;3;04.авг;07.мар;07.сен;03.10.1908
32583;1908;10;4;04.мар;7.0;09.янв;04.10.1908
32583;1908;10;5;03.май;06.сен;09.июн;05.10.1908
32583;1908;10;6;04.янв;7.0;10.сен;06.10.1908
32583;1908;10;7;2.0;07.фев;11.фев;07.10.1908
32583;1908;10;8;02.май;06.апр;10.фев;08.10.1908
32583;1908;10;9;04.фев;06.фев;8.0;09.10.1908
32583;1908;10;10;03.май;06.апр;09.мар;10.10.1908
32583;1908;10;11;03.фев;5.0;07.янв;11.10.1908
32583;1908;10;12;02.авг;07.июн;12.май;12.10.1908
32583;1908;10;13;0.0;06.фев;10.апр;13.10.1908
32583;1908;10;14;01.сен;06.янв;10.апр;14.10.1908
32583;1908;10;15;2.0;04.мар;08.мар;15.10.1908
32583;1908;10;16;-1.4;03.апр;08.сен;16.10.1908
32583;1908;10;17;-0.3;03.июн;07.сен;17.10.1908
32583;1908;10;18;0.6;03.авг;08.май;18.10.1908
32583;1908;10;19;-0.5;04.мар;08.май;19.10.1908
32583;1908;10;20;1.0;04.июн;08.июл;20.10.1908
32583;1908;10;21;0.6;04.июн;8.0;21.10.1908
32583;1908;10;22;01.фев;05.май;09.фев;22.10.1908
32583;1908;10;23;02.апр;05.апр;08.июл;23.10.1908
32583;1908;10;24;3.0;05.янв;07.мар;24.10.1908
32583;1908;10;25;02.апр;04.янв;7.0;25.10.1908
32583;1908;10;26;0.0;02.июн;06.май;26.10.1908
32583;1908;10;27;-3.6;0.6;04.янв;27.10.1908
32583;1908;10;28;-0.1;02.апр;06.июн;28.10.1908
32583;1908;10;29;-2.5;-0.1;02.авг;29.10.1908
32583;1908;10;30;-0.4;01.июн;05.янв;30.10.1908
32583;1908;10;31;-3.0;0.8;05.янв;31.10.1908
32583;1908;11;1;0.6;03.янв;06.янв;01.11.1908
32583;1908;11;2;-2.5;1.0;05.сен;02.11.1908
32583;1908;11;3;0.2;01.мар;3.0;03.11.1908
32583;1908;11;4;-2.5;01.сен;04.авг;04.11.1908
32583;1908;11;5;-0.6;0.1;4.0;05.11.1908
32583;1908;11;6;0.5;03.май;06.май;06.11.1908
32583;1908;11;7;-3.1;-0.4;01.июл;07.11.1908
32583;1908;11;8;-0.7;03.июн;04.фев;08.11.1908
32583;1908;11;9;-1.4;02.сен;04.сен;09.11.1908
32583;1908;11;10;-6.2;0.6;02.июн;10.11.1908
32583;1908;11;11;-4.1;0.7;04.фев;11.11.1908
32583;1908;11;12;-1.6;-0.1;2.0;12.11.1908
32583;1908;11;13;-1.4;0.6;01.июл;13.11.1908
32583;1908;11;14;-0.8;0.3;02.июл;14.11.1908
32583;1908;11;15;-0.4;02.янв;05.янв;15.11.1908
32583;1908;11;16;-5.6;-3.8;0.7;16.11.1908
32583;1908;11;17;-7.5;-5.6;0.0;17.11.1908
32583;1908;11;18;-6.0;-2.5;01.апр;18.11.1908
32583;1908;11;19;-7.0;-4.5;-2.5;19.11.1908
32583;1908;11;20;-6.6;-1.9;2.0;20.11.1908
32583;1908;11;21;-4.8;-2.7;02.май;21.11.1908
32583;1908;11;22;-6.0;-3.4;-0.6;22.11.1908
32583;1908;11;23;-8.4;-5.9;-3.1;23.11.1908
32583;1908;11;24;-11.7;-7.2;-5.1;24.11.1908
32583;1908;11;25;-10.6;-5.8;-4.7;25.11.1908
32583;1908;11;26;-8.8;-5.6;-2.2;26.11.1908
32583;1908;11;27;-9.7;-7.1;-3.5;27.11.1908
32583;1908;11;28;-12.8;-9.6;-6.7;28.11.1908
32583;1908;11;29;-13.9;-9.1;-6.2;29.11.1908
32583;1908;11;30;-11.1;-6.9;-4.4;30.11.1908
32583;1908;12;1;-11.5;-9.8;-7.3;01.12.1908
32583;1908;12;2;-13.9;-7.0;-5.4;02.12.1908
32583;1908;12;3;-6.8;-3.4;-1.7;03.12.1908
32583;1908;12;4;-9.3;-4.0;-0.6;04.12.1908
32583;1908;12;5;-7.7;-2.1;-0.2;05.12.1908
32583;1908;12;6;-7.6;-4.9;-1.8;06.12.1908
32583;1908;12;7;-9.8;-7.9;-5.8;07.12.1908
32583;1908;12;8;-9.9;-8.0;-7.0;08.12.1908
32583;1908;12;9;-12.9;-6.1;-4.2;09.12.1908
32583;1908;12;10;-11.0;-6.9;-3.9;10.12.1908
32583;1908;12;11;-11.4;-8.5;-5.9;11.12.1908
32583;1908;12;12;-11.4;-10.3;-8.2;12.12.1908
32583;1908;12;13;-13.9;-10.1;-7.4;13.12.1908
32583;1908;12;14;-12.4;-8.3;-4.4;14.12.1908
32583;1908;12;15;-11.1;-7.8;-6.8;15.12.1908
32583;1908;12;16;-11.7;-9.1;-6.5;16.12.1908
32583;1908;12;17;-8.2;-3.5;-2.3;17.12.1908
32583;1908;12;18;-10.6;-7.1;-3.7;18.12.1908
32583;1908;12;19;-10.2;-6.2;-5.3;19.12.1908
32583;1908;12;20;-9.7;-6.7;-4.3;20.12.1908
32583;1908;12;21;-9.9;-8.7;-6.9;21.12.1908
32583;1908;12;22;-11.9;-9.7;-7.9;22.12.1908
32583;1908;12;23;-12.0;-8.4;-5.8;23.12.1908
32583;1908;12;24;-7.0;-4.9;-1.4;24.12.1908
32583;1908;12;25;-8.3;-5.8;-3.7;25.12.1908
32583;1908;12;26;-9.7;-7.0;-4.7;26.12.1908
32583;1908;12;27;-9.7;-6.7;-3.9;27.12.1908
32583;1908;12;28;-14.0;-12.9;-8.9;28.12.1908
32583;1908;12;29;-15.2;-13.1;-11.1;29.12.1908
32583;1908;12;30;-12.9;-10.2;-7.2;30.12.1908
32583;1908;12;31;-7.8;-2.3;-1.1;31.12.1908
32583;1909;1;1;-6.9;-4.0;-1.2;01.01.1909
32583;1909;1;2;-10.6;-7.7;-5.9;02.01.1909
32583;1909;1;3;-9.7;-8.6;-6.9;03.01.1909
32583;1909;1;4;-10.4;-9.2;-7.8;04.01.1909
32583;1909;1;5;-14.9;-12.2;-7.0;05.01.1909
32583;1909;1;6;-15.3;-11.1;-4.4;06.01.1909
32583;1909;1;7;-14.5;-12.1;-7.2;07.01.1909
32583;1909;1;8;-15.9;-11.7;-9.1;08.01.1909
32583;1909;1;9;-15.0;-11.9;-10.0;09.01.1909
32583;1909;1;10;-15.4;-4.0;-2.1;10.01.1909
32583;1909;1;11;-11.4;-9.5;-3.9;11.01.1909
32583;1909;1;12;-12.4;-9.3;-7.3;12.01.1909
32583;1909;1;13;-7.9;-0.8;-0.3;13.01.1909
32583;1909;1;14;-2.1;-0.9;-0.3;14.01.1909
32583;1909;1;15;-3.5;-1.3;-0.2;15.01.1909
32583;1909;1;16;-1.4;-0.2;0.0;16.01.1909
32583;1909;1;17;-1.4;-0.6;-0.1;17.01.1909
32583;1909;1;18;-2.2;-1.2;-0.4;18.01.1909
32583;1909;1;19;-6.1;-2.8;-0.9;19.01.1909
32583;1909;1;20;-9.1;-8.2;-5.4;20.01.1909
32583;1909;1;21;-14.5;-13.1;-6.9;21.01.1909
32583;1909;1;22;-16.4;-13.5;-10.4;22.01.1909
32583;1909;1;23;-16.9;-9.1;-3.6;23.01.1909
32583;1909;1;24;-16.4;-14.5;-11.6;24.01.1909
32583;1909;1;25;-17.4;-13.7;-10.5;25.01.1909
32583;1909;1;26;-17.5;-15.6;-12.5;26.01.1909
32583;1909;1;27;-18.9;-14.1;-8.8;27.01.1909
32583;1909;1;28;-20.4;-11.6;-5.0;28.01.1909
32583;1909;1;29;-18.4;-17.2;-14.6;29.01.1909
32583;1909;1;30;-20.4;-14.4;-6.9;30.01.1909
32583;1909;1;31;-8.6;-2.5;0.4;31.01.1909
32583;1909;2;1;-15.3;-11.0;-2.3;01.02.1909
32583;1909;2;2;-16.4;-15.2;-13.0;02.02.1909
32583;1909;2;3;-18.2;-16.2;-13.7;03.02.1909
32583;1909;2;4;-19.1;-15.6;-12.1;04.02.1909
32583;1909;2;5;-15.6;-10.2;-5.3;05.02.1909
32583;1909;2;6;-13.5;-10.7;-8.4;06.02.1909
32583;1909;2;7;-14.4;-13.4;-11.7;07.02.1909
32583;1909;2;8;-17.9;-16.5;-13.9;08.02.1909
32583;1909;2;9;-18.7;-17.1;-15.3;09.02.1909
32583;1909;2;10;-18.4;-17.3;-15.3;10.02.1909
32583;1909;2;11;-19.3;-16.8;-13.0;11.02.1909
32583;1909;2;12;-21.4;-15.3;-9.5;12.02.1909
32583;1909;2;13;-6.2;-4.2;-1.4;13.02.1909
32583;1909;2;14;-2.5;-1.6;-0.4;14.02.1909
32583;1909;2;15;-8.7;-5.0;0.1;15.02.1909
32583;1909;2;16;-10.2;-8.7;-5.1;16.02.1909
32583;1909;2;17;-10.8;-8.5;-6.8;17.02.1909
32583;1909;2;18;-8.8;-6.1;-3.9;18.02.1909
32583;1909;2;19;-10.3;-7.1;-4.3;19.02.1909
32583;1909;2;20;-12.1;-9.9;-6.9;20.02.1909
32583;1909;2;21;-11.2;-5.4;-3.4;21.02.1909
32583;1909;2;22;-4.1;-2.9;-0.3;22.02.1909
32583;1909;2;23;-7.2;-5.2;-0.5;23.02.1909
32583;1909;2;24;-11.3;-8.1;-2.8;24.02.1909
32583;1909;2;25;-12.9;-10.9;-8.3;25.02.1909
32583;1909;2;26;-14.4;-9.7;-6.4;26.02.1909
32583;1909;2;27;-10.2;-8.6;-7.0;27.02.1909
32583;1909;2;28;-12.4;-9.4;-4.4;28.02.1909
32583;1909;3;1;01.июл;08.июл;13.июн;01.03.1909
32583;1909;3;2;04.май;05.май;09.мар;02.03.1909
32583;1909;3;3;0.5;05.фев;08.янв;03.03.1909
32583;1909;3;4;03.мар;06.июл;12.апр;04.03.1909
32583;1909;3;5;2.0;03.фев;06.апр;05.03.1909
32583;1909;3;6;-1.9;05.май;07.май;06.03.1909
32583;1909;3;7;1.0;07.май;11.июн;07.03.1909
32583;1909;3;8;1.0;01.июн;04.май;08.03.1909
32583;1909;3;9;01.сен;04.апр;07.июн;09.03.1909
32583;1909;3;10;03.июл;07.фев;12.0;10.03.1909
32583;1909;3;11;01.июн;5.0;07.июл;11.03.1909
32583;1909;3;12;07.янв;10.июн;12.апр;12.03.1909
32583;1909;3;13;09.янв;12.авг;14.апр;13.03.1909
32583;1909;3;14;0.9;07.мар;16.мар;14.03.1909
32583;1909;3;15;03.янв;09.мар;13.сен;15.03.1909
32583;1909;3;16;10.апр;12.июл;14.апр;16.03.1909
32583;1909;3;17;07.сен;10.мар;13.июл;17.03.1909
32583;1909;3;18;07.сен;10.янв;13.апр;18.03.1909
32583;1909;3;19;03.сен;09.фев;12.сен;19.03.1909
32583;1909;3;20;05.май;9.0;11.май;20.03.1909
32583;1909;3;21;05.апр;09.май;12.0;21.03.1909
32583;1909;3;22;05.апр;10.мар;13.май;22.03.1909
32583;1909;3;23;01.май;07.июн;11.май;23.03.1909
32583;1909;3;24;05.апр;09.апр;13.янв;24.03.1909
32583;1909;3;25;3.0;06.янв;10.сен;25.03.1909
32583;1909;3;26;0.5;03.янв;05.янв;26.03.1909
32583;1909;3;27;03.май;07.сен;09.июл;27.03.1909
32583;1909;3;28;04.фев;08.янв;11.мар;28.03.1909
32583;1909;3;29;01.май;04.мар;09.июл;29.03.1909
32583;1909;3;30;0.4;01.май;03.май;30.03.1909
32583;1909;3;31;01.июн;05.янв;07.июл;31.03.1909
32583;1909;4;1;-8.8;-5.6;-2.5;01.04.1909
32583;1909;4;2;-9.6;-5.9;0.0;02.04.1909
32583;1909;4;3;-12.1;-6.5;-1.4;03.04.1909
32583;1909;4;4;-10.2;-5.7;-1.4;04.04.1909
32583;1909;4;5;-11.2;-5.1;-0.3;05.04.1909
32583;1909;4;6;-9.9;-4.2;0.5;06.04.1909
32583;1909;4;7;-4.7;02.авг;09.апр;07.04.1909
32583;1909;4;8;-3.5;0.6;07.янв;08.04.1909
32583;1909;4;9;-5.3;-2.9;-1.5;09.04.1909
32583;1909;4;10;-4.8;-2.1;0.5;10.04.1909
32583;1909;4;11;-3.6;-1.1;02.июл;11.04.1909
32583;1909;4;12;-3.5;-1.4;01.апр;12.04.1909
32583;1909;4;13;-3.7;-0.4;03.фев;13.04.1909
32583;1909;4;14;-2.5;-1.5;-0.8;14.04.1909
32583;1909;4;15;-2.1;0.0;04.апр;15.04.1909
32583;1909;4;16;-3.1;-1.0;1.0;16.04.1909
32583;1909;4;17;-3.3;-1.2;-0.3;17.04.1909
32583;1909;4;18;-1.6;0.7;04.авг;18.04.1909
32583;1909;4;19;-1.5;2.0;7.0;19.04.1909
32583;1909;4;20;-2.0;02.авг;07.июн;20.04.1909
32583;1909;4;21;-1.4;01.апр;05.июн;21.04.1909
32583;1909;4;22;-1.4;-0.3;0.3;22.04.1909
32583;1909;4;23;-1.3;3.0;07.авг;23.04.1909
32583;1909;4;24;-1.1;01.июл;05.янв;24.04.1909
32583;1909;4;25;-0.7;2.0;05.мар;25.04.1909
32583;1909;4;26;-0.7;0.6;04.янв;26.04.1909
32583;1909;4;27;-1.5;02.июл;06.фев;27.04.1909
32583;1909;4;28;-1.4;0.2;03.июл;28.04.1909
32583;1909;4;29;-1.6;0.8;06.янв;29.04.1909
32583;1909;4;30;-2.7;01.июн;05.фев;30.04.1909
32583;1909;5;1;-3.0;02.июн;09.фев;01.05.1909
32583;1909;5;2;-0.4;02.сен;07.апр;02.05.1909
32583;1909;5;3;-1.5;01.сен;06.янв;03.05.1909
32583;1909;5;4;-1.3;0.1;03.июл;04.05.1909
32583;1909;5;5;-0.9;0.5;03.май;05.05.1909
32583;1909;5;6;-0.9;01.янв;05.янв;06.05.1909
32583;1909;5;7;-0.6;02.июл;05.янв;07.05.1909
32583;1909;5;8;-1.4;02.май;06.май;08.05.1909
32583;1909;5;9;-1.6;01.сен;5.0;09.05.1909
32583;1909;5;10;-1.5;05.мар;12.фев;10.05.1909
32583;1909;5;11;2.0;05.мар;08.апр;11.05.1909
32583;1909;5;12;01.фев;04.сен;08.авг;12.05.1909
32583;1909;5;13;-0.5;02.апр;05.апр;13.05.1909
32583;1909;5;14;-0.9;02.май;5.0;14.05.1909
32583;1909;5;15;-0.9;02.июн;06.май;15.05.1909
32583;1909;5;16;-1.3;01.фев;04.мар;16.05.1909
32583;1909;5;17;-1.2;01.авг;04.мар;17.05.1909
32583;1909;5;18;-1.0;01.май;04.апр;18.05.1909
32583;1909;5;19;-1.1;02.фев;04.май;19.05.1909
32583;1909;5;20;-0.1;02.авг;06.фев;20.05.1909
32583;1909;5;21;-0.5;03.мар;05.сен;21.05.1909
32583;1909;5;22;0.5;02.сен;6.0;22.05.1909
32583;1909;5;23;-0.1;02.мар;06.янв;23.05.1909
32583;1909;5;24;0.4;02.май;05.мар;24.05.1909
32583;1909;5;25;-0.1;01.июл;5.0;25.05.1909
32583;1909;5;26;-0.1;05.сен;11.июл;26.05.1909
32583;1909;5;27;6.0;12.июн;19.фев;27.05.1909
32583;1909;5;28;01.июн;03.фев;11.фев;28.05.1909
32583;1909;5;29;01.апр;4.0;07.июл;29.05.1909
32583;1909;5;30;03.мар;11.фев;14.июн;30.05.1909
32583;1909;5;31;05.июн;09.июл;16.мар;31.05.1909
32583;1909;6;1;02.янв;5.0;12.фев;01.06.1909
32583;1909;6;2;04.сен;11.апр;16.фев;02.06.1909
32583;1909;6;3;2.0;7.0;12.июл;03.06.1909
32583;1909;6;4;0.8;03.май;04.сен;04.06.1909
32583;1909;6;5;2.0;07.мар;15.май;05.06.1909
32583;1909;6;6;3.0;10.фев;18.фев;06.06.1909
32583;1909;6;7;02.апр;04.май;07.июн;07.06.1909
32583;1909;6;8;03.май;05.май;07.июл;08.06.1909
32583;1909;6;9;03.сен;06.апр;12.апр;09.06.1909
32583;1909;6;10;04.сен;11.мар;19.0;10.06.1909
32583;1909;6;11;03.май;5.0;8.0;11.06.1909
32583;1909;6;12;2.0;03.сен;05.июн;12.06.1909
32583;1909;6;13;02.мар;05.авг;10.янв;13.06.1909
32583;1909;6;14;3.0;07.апр;10.май;14.06.1909
